id;nome;nazione;citta;indirizzo;latitudine;longitudine;prezzoMedio;delivery;booking;tipoCucina;descrizione;servizi;recensioniIDs
900;Vince;IT;New Hyde Park;0 Maple Lane;40.7419285;-73.6833119;94;true;false;Italiana;Adaptive client-driven ability;Multi-layered exuding paradigm;[]
901;Floria;DE;Marathon;0902 Alpine Alley;46.4969139;-84.3457671;58;true;false;Italiana;Ameliorated client-driven alliance;Optional upward-trending productivity;[]
902;Ariela;US;São João das Lampas;40 5th Center;38.8742482;-9.3993262;2;true;true;Italiana;Configurable multimedia challenge;Monitored holistic complexity;[]
903;Esdras;US;Putukrejo;467 Little Fleur Drive;-7.6375159;111.9298922;1;false;false;Argentina;Reactive well-modulated help-desk;Ergonomic empowering projection;[]
904;Barbey;IE;Zambujal;30 American Plaza;38.7046686;-9.3513499;41;false;false;Argentina;Face to face well-modulated hub;Universal asymmetric standardization;[]
905;Borden;US;Zigong;9844 Logan Alley;29.33903;104.778442;61;false;false;Italiana;Reduced national encoding;Cloned maximized local area network;[]
906;Jacintha;US;Rashaant;8908 Schmedeman Road;49.1169513;101.449837;35;true;true;Russa;Synergistic foreground flexibility;Progressive zero tolerance alliance;[]
907;Adams;US;La Paz;257 Warrior Road;14.6602787;120.989116;79;true;false;Italiana;Right-sized cohesive portal;Total multi-tasking matrix;[]
908;Marleen;US;Campo de la Cruz;38 Westport Alley;10.379923;-74.881979;46;true;true;Cinese;Multi-tiered composite functionalities;Mandatory dedicated leverage;[]
909;Leonie;US;Fucheng;9860 Armistice Avenue;37.868872;116.144417;87;false;false;Argentina;Implemented user-facing info-mediaries;Reduced value-added ability;[]
910;Joly;US;Cortiçóis;542 Anderson Circle;39.1392555;-8.6756761;76;false;true;Italiana;Distributed asymmetric groupware;Face to face responsive firmware;[]
911;Elfrida;PT;Vardane;79506 Drewry Avenue;43.7477413;39.5308638;77;true;false;Russa;Stand-alone zero tolerance matrix;Cloned exuding encoding;[]
912;Orren;US;Sainte-Agathe-des-Monts;71441 Everett Avenue;46.0474907;-74.2739552;27;false;true;Argentina;Customer-focused context-sensitive algorithm;Persevering asymmetric installation;[]
913;June;ES;Tuqiao;72 6th Street;39.871981;116.686439;53;false;false;Cinese;Progressive content-based portal;Team-oriented transitional instruction set;[]
914;Kristos;ES;Mohelnice;5 Cherokee Junction;49.7769817;16.9194672;51;false;true;Argentina;Monitored multi-state service-desk;Quality-focused mobile implementation;[]
915;Heinrick;DE;Hali;291 Sundown Junction;44.6441724;-63.6010175;32;false;false;Argentina;Virtual responsive focus group;Mandatory attitude-oriented application;[]
916;Gwendolen;US;Jastrowie;34 Sommers Road;53.42049;16.81504;73;false;true;Argentina;Proactive hybrid flexibility;Multi-channelled fault-tolerant interface;[]
917;Montgomery;FR;Jiyang;33093 Hansons Pass;36.978537;117.173524;84;true;false;Cinese;Secured multi-tasking info-mediaries;Secured 24 hour algorithm;[]
918;Torr;DE;Bayan;13 Green Hill;46.085536;127.403337;56;false;false;Russa;De-engineered object-oriented secured line;Re-engineered 4th generation toolset;[]
919;Tildie;BE;Gujō;59 Superior Point;35.6603089;137.0242535;10;true;false;Argentina;Multi-tiered non-volatile capability;Extended national portal;[]
920;Estelle;FR;Henglian;048 Michigan Park;36.7144184;119.2029497;18;false;true;Cinese;Upgradable high-level support;Secured directional matrix;[]
921;Marris;US;Kandun;26917 Thierer Point;30.215009;121.258946;67;true;true;Cinese;Re-engineered even-keeled workforce;Distributed composite utilisation;[]
922;Francisca;PL;K’anak’erravan;6 Lawn Plaza;40.24739;44.53511;55;true;false;Cinese;Innovative hybrid capability;User-centric grid-enabled structure;[]
923;Jacenta;US;Nungwi;43 Scott Alley;-5.725856;39.2985684;10;false;false;Russa;Grass-roots context-sensitive productivity;Robust object-oriented analyzer;[]
924;Caldwell;NL;Camangcamang;0 Debra Park;10.1206819;122.9809409;84;false;true;Italiana;Virtual web-enabled parallelism;Vision-oriented holistic local area network;[]
925;Wallis;DE;Guniushan;76 Bultman Drive;28.564189;111.271014;31;false;false;Cinese;Mandatory actuating throughput;Organic tertiary utilisation;[]
926;Rosetta;US;Sainte-Anne-des-Monts;678 Village Green Trail;49.12402;-66.49243;48;false;false;Argentina;Seamless secondary synergy;Persistent contextually-based instruction set;[]
927;Yasmeen;DE;Tanda;68 1st Trail;7.8005685;-3.1629063;59;true;true;Italiana;Organic interactive throughput;Visionary fault-tolerant support;[]
928;Joshuah;DE;Jefferson City;75 Porter Lane;38.5;-92.15;85;true;false;Argentina;Object-based context-sensitive capability;Phased national orchestration;[]
929;Hillard;FR;Toong;31 Alpine Plaza;14.0707852;120.7601581;48;true;true;Italiana;Proactive cohesive alliance;Customer-focused discrete flexibility;[]
930;Darius;US;Tantou;9 Eastwood Way;26.022703;119.602109;45;false;true;Italiana;Self-enabling 3rd generation firmware;Up-sized intermediate application;[]
931;Harwilll;US;Hengtang;3252 Bartelt Park;26.893368;112.572018;79;false;true;Argentina;Monitored full-range policy;Operative encompassing migration;[]
932;Juliane;FR;Kaélé;8609 Elmside Circle;10.1111834;14.4432179;94;false;false;Cinese;Decentralized 3rd generation implementation;Optimized heuristic instruction set;[]
933;Roger;US;Banān;5419 Kim Street;35.183333;46.1;92;true;false;Cinese;Expanded tertiary benchmark;Re-engineered 4th generation firmware;[]
934;Knox;NL;Černilov;8 Dapin Crossing;50.2614977;15.9258038;66;false;true;Russa;Synergistic multi-tasking array;Monitored zero administration ability;[]
935;Vyky;US;Naples;87 Gerald Plaza;26.132433;-81.7951054;81;false;false;Cinese;Phased cohesive workforce;Operative intangible migration;[]
936;Jedd;LT;Cisitu;610 Vidon Alley;-6.8390238;108.059866;55;true;false;Argentina;Up-sized zero defect neural-net;Public-key homogeneous workforce;[]
937;Siusan;US;Gjinkar;731 Nobel Park;41.0180957;20.2024299;35;true;false;Russa;Pre-emptive global hardware;Diverse upward-trending model;[]
938;Fairfax;FR;Sedayulawas;6884 Merry Pass;-6.8845063;112.256285;55;true;true;Russa;Adaptive web-enabled frame;Customer-focused human-resource website;[]
939;Arlana;AT;Kongolo;7079 Pine View Center;-5.387502;26.9911288;91;true;true;Cinese;Extended local migration;Ergonomic fault-tolerant analyzer;[]
940;Price;US;Býšť;642 Hazelcrest Point;50.1283894;15.9182326;71;false;false;Argentina;Assimilated 3rd generation moratorium;Optimized real-time emulation;[]
941;Maible;US;Gueset;7 Loeprich Point;14.5713332;120.9855937;80;false;true;Russa;Reverse-engineered client-driven budgetary management;Reduced dynamic encryption;[]
942;Gabriela;US;Bang Ban;48692 Pawling Hill;14.4050979;100.464947;34;true;true;Russa;Multi-lateral upward-trending extranet;Open-architected encompassing frame;[]
943;Cordula;US;Aboisso;2 Elka Junction;5.4745106;-3.2030756;7;false;false;Argentina;Secured regional architecture;Synergistic explicit leverage;[]
944;Winonah;FR;Candoni;849 Bay Way;9.8287393;122.6384628;12;true;true;Cinese;Customer-focused secondary groupware;Reverse-engineered optimal infrastructure;[]
945;Toddy;US;Bryansk;509 Stang Way;53.3249623;34.374358;67;true;true;Argentina;Cloned heuristic local area network;Face to face national synergy;[]
946;Dolli;BE;Jiling;33543 Redwing Terrace;43.1520105;126.4371385;83;true;true;Italiana;Mandatory actuating interface;Reduced bi-directional neural-net;[]
947;Lavinie;BG;Chaumont;66509 Blackbird Park;47.8024242;3.3671862;70;false;true;Cinese;Ameliorated motivating superstructure;Sharable even-keeled ability;[]
948;Evangelina;US;Essen;2 Merchant Way;51.4780256;7.0328812;84;false;true;Argentina;Quality-focused non-volatile contingency;Versatile solution-oriented orchestration;[]
949;Saree;US;Nam Kliang;471 Arrowood Court;14.9128369;104.5422225;12;true;true;Argentina;Optional object-oriented extranet;Profit-focused next generation framework;[]
950;Gustie;ES;Port-à-Piment;27 Mesta Crossing;18.2502129;-74.0968336;58;false;true;Argentina;Synchronised content-based installation;Sharable intangible protocol;[]
951;Garret;US;Kabanga;9317 Lakewood Gardens Way;-2.6382189;30.4674459;27;true;false;Russa;Automated asymmetric local area network;Organized full-range pricing structure;[]
952;Sayre;DE;Sheregesh;41194 Summit Junction;52.9376808;87.9774328;35;false;true;Argentina;User-centric static adapter;Synergized zero tolerance challenge;[]
953;Benjamen;US;Bilyayivka;862 Surrey Junction;46.4894881;30.2016232;4;true;true;Argentina;Extended client-driven Graphic Interface;User-centric static Graphical User Interface;[]
954;Caddric;DE;San Francisco Zapotitlán;16 West Park;14.5418789;-91.5078771;80;true;false;Cinese;Synchronised local monitoring;Managed secondary concept;[]
955;Gilda;AT;Namyangju;4861 Northridge Drive;37.6360028;127.2165279;52;true;true;Italiana;Quality-focused secondary pricing structure;Seamless optimal paradigm;[]
956;Consuelo;IE;Jacarezinho;1304 Calypso Crossing;-23.1734868;-49.9783088;43;true;true;Argentina;Re-contextualized zero administration flexibility;Stand-alone needs-based matrices;[]
957;Mac;US;Swiętajno;32282 Sycamore Circle;54.0481202;22.2939742;92;false;false;Cinese;Compatible contextually-based complexity;Assimilated full-range policy;[]
958;Spike;US;Raszowa;2028 Chive Pass;51.31653;16.2304569;85;false;true;Argentina;Advanced 6th generation policy;Organic multi-state superstructure;[]
959;Essy;US;Spitak;7 Washington Circle;40.8318278;44.2797884;91;false;true;Cinese;Up-sized logistical application;Organized holistic core;[]
960;Gene;IT;Miraflores;0 Little Fleur Road;-12.111062;-77.0315913;92;false;false;Italiana;Expanded responsive model;Persistent human-resource standardization;[]
961;Johnnie;IT;Jose Maria Morelos;2 Porter Pass;18.8729115;-97.0564451;45;true;false;Cinese;Sharable encompassing definition;Triple-buffered directional functionalities;[]
962;Briana;US;Wates;9 Hayes Avenue;-7.893728;110.1434668;18;true;false;Italiana;Synchronised discrete algorithm;Reverse-engineered full-range budgetary management;[]
963;Elfie;FR;Xixiang;4798 Moland Avenue;32.983101;107.766613;26;false;false;Italiana;Cloned client-driven matrix;Customizable national middleware;[]
964;Cherrita;AT;Leticia;9702 Waubesa Street;-11.3826999;-75.7560455;87;false;false;Italiana;Inverse even-keeled portal;Re-contextualized fresh-thinking synergy;[]
965;Ree;DE;Głubczyce;165 Emmet Park;50.20027;17.8287;22;false;false;Russa;Face to face encompassing parallelism;Distributed mobile contingency;[]
966;Bernadina;DE;Aigínio;5496 3rd Terrace;40.4989376;22.5415237;85;true;true;Russa;Diverse fresh-thinking customer loyalty;Digitized mobile ability;[]
967;Debby;FR;Lopatyn;103 Lukken Alley;50.2220773;24.8459624;8;false;false;Argentina;Front-line mission-critical portal;Multi-layered grid-enabled paradigm;[]
968;Walker;US;Barang;7336 Pond Avenue;-8.2202049;111.4708135;76;false;true;Argentina;Adaptive multi-tasking hardware;Exclusive fresh-thinking portal;[]
969;Ferdinand;DE;Yuzui;2830 Parkside Parkway;31.845809;114.374025;93;true;true;Argentina;Polarised methodical challenge;Enhanced context-sensitive circuit;[]
970;Gerty;US;Kangar;036 Park Meadow Center;6.4387946;100.1947477;50;false;true;Argentina;Seamless responsive infrastructure;Fully-configurable bottom-line portal;[]
971;Finlay;US;São Francisco do Conde;301 Meadow Valley Park;-12.6654745;-38.5900375;53;true;true;Russa;User-friendly impactful instruction set;Adaptive object-oriented superstructure;[]
972;Orbadiah;US;Lampa;864 Beilfuss Drive;-33.2827093;-70.879328;51;true;false;Italiana;Cross-platform systemic solution;Customizable composite interface;[]
973;Missy;IT;Wąbrzeźno;0 Old Gate Road;53.2853393;18.9435626;84;true;false;Russa;Inverse dynamic structure;Seamless grid-enabled service-desk;[]
974;Dale;US;København;73577 Commercial Point;55.6751524;12.5742882;4;false;true;Italiana;Fundamental web-enabled pricing structure;Reverse-engineered explicit software;[]
975;Aleece;US;Alfeizerão;439 Mandrake Circle;39.5016783;-9.1028729;73;false;true;Russa;Re-engineered user-facing intranet;Adaptive actuating algorithm;[]
976;Sally;US;Devin;38821 Sauthoff Trail;41.7047388;24.3697976;13;false;true;Argentina;Secured scalable Graphical User Interface;Secured explicit initiative;[]
977;Kele;US;Baochang;098 Thackeray Hill;32.051599;121.420114;89;false;false;Argentina;Centralized foreground functionalities;Cross-group value-added workforce;[]
978;Daven;FI;Antipolo;87369 Westport Center;14.5697565;121.0247172;61;true;false;Russa;Object-based multi-tasking policy;Vision-oriented demand-driven concept;[]
979;Valene;DE;Longping;28 Warrior Center;27.5566857;107.0336505;68;false;false;Argentina;Customer-focused leading edge customer loyalty;Innovative methodical help-desk;[]
980;Gil;US;Babakan;70979 Michigan Drive;-6.588201;106.804564;71;false;true;Italiana;Centralized asymmetric circuit;Horizontal static functionalities;[]
981;Rhonda;US;Nowa Góra;94 Pleasure Crossing;50.8747818;15.7484458;89;true;false;Italiana;Customer-focused global analyzer;Sharable non-volatile circuit;[]
982;Carlina;AT;Miłakowo;59 Elmside Avenue;54.0085653;20.0706038;24;false;true;Russa;Centralized multimedia support;Re-contextualized static access;[]
983;Vidovik;IT;Weepanapi;1946 Harbort Parkway;-9.5739;119.4456;25;false;false;Russa;Future-proofed zero defect capacity;Face to face clear-thinking time-frame;[]
984;Jenda;FR;Konongo;7938 Graceland Plaza;6.6249454;-1.2073261;13;false;false;Russa;Synergistic directional frame;Diverse executive frame;[]
985;Willis;US;Voronezh;24821 Buell Street;51.7421319;39.1374839;4;true;true;Argentina;Realigned discrete internet solution;Devolved 5th generation encryption;[]
986;Wallis;IE;Karanglincak;2387 Nancy Pass;-6.7047889;111.6258282;35;false;false;Cinese;Visionary modular orchestration;Stand-alone modular parallelism;[]
987;Daniela;FI;Dembeni;38 Knutson Center;-12.836985;45.176077;95;true;true;Cinese;Customizable high-level emulation;Programmable directional analyzer;[]
988;Joni;IT;Xinxiang;36390 Arapahoe Trail;35.303704;113.926763;33;true;true;Cinese;Customer-focused reciprocal flexibility;Customer-focused intermediate groupware;[]
989;Vilma;US;Jiangpu;1 Merrick Lane;33.1401715;119.7889248;93;true;false;Cinese;Polarised holistic product;Integrated analyzing encryption;[]
990;Raimondo;US;Fort Erie;7208 Comanche Crossing;42.9038743;-78.9344814;37;false;true;Italiana;Self-enabling attitude-oriented application;Quality-focused radical forecast;[]
991;Delmar;PT;Jianli;2 Mesta Terrace;29.811574;112.897464;97;false;false;Russa;Fundamental modular approach;Managed stable model;[]
992;Lynde;FR;Shibīn al Kawm;710 Myrtle Parkway;30.5604564;31.0079484;61;true;true;Argentina;Multi-channelled 5th generation core;Adaptive well-modulated product;[]
993;Pattie;US;Wete;5188 Gina Court;-5.0559352;39.7291837;35;false;true;Cinese;Up-sized multimedia circuit;Managed 5th generation installation;[]
994;Celle;IT;Vargem Grande do Sul;0 Sage Street;-21.8324773;-46.8925845;46;true;true;Russa;Universal global support;Persevering foreground adapter;[]
995;Micah;US;Nazaré;232 Leroy Plaza;39.6012147;-9.0700991;28;true;false;Argentina;Upgradable foreground moderator;Future-proofed intangible architecture;[]
996;Jacintha;AT;Ceadîr-Lunga;36 Tony Avenue;46.0573473;28.8253483;94;true;false;Italiana;Mandatory impactful pricing structure;Operative object-oriented challenge;[]
997;Yettie;US;Richmond;772 Westerfield Point;49.2725714;-123.1207968;27;true;false;Italiana;Cross-group demand-driven function;Horizontal multimedia secured line;[]
998;Leonhard;US;Allanridge;57 Meadow Ridge Lane;-27.7863104;26.6494394;73;false;true;Russa;Business-focused context-sensitive intranet;Multi-tiered maximized policy;[]
999;Tammara;US;Visaginas;8927 Dakota Circle;55.5945618;26.4507193;4;true;true;Cinese;Digitized composite strategy;Focused high-level structure;[]
1000;Griffith;PL;Zhengwan;04 Graedel Way;29.624269;118.373047;71;true;false;Russa;User-centric neutral model;Digitized composite capability;[]

